X,Z,reason,context,removed,added,tier,size,sleepers
1429,1364,junk,downtown,remnant_downtown_filler_16,xcpv_Supermarket_06_Dest_Zyncosa,0,25x25,1
1429,1411,junk,downtown,remnant_downtown_filler_18,xcpv_TFP_Office88_Voltralux,2,25x25,1
1456,-2721,redundant,residential,house_old_victorian_09,xcpv_Military_2_Oscerc,2,42x42,1
1456,-2663,redundant,residential,park_01,xcpv_Military_Oscerc,1,42x42,1
1492,-1147,junk,wilderness,lot_vacant_06,xcpv_Rural_Filler_04_ZZTong,0,25x25,1
1499,-3045,junk,commercial,remnant_waste_18,xcpv_Apartments_Zyncosa,3,60x60,1
1503,2229,junk,wilderness,lot_industrial_10,xcpv_Lot_for_Sale_Zeebark,0,25x25,0
1506,2038,junk,wilderness,lot_industrial_11,xcpv_Store_XS_18_ZZTong,1,25x25,1
1510,1349,junk,wilderness,wilderness_filler_05,xcpv_Small_Bunker_InfectedGaming,2,25x25,1
1519,-1173,junk,wilderness,lot_vacant_09,xcpv_Garage_01_ZZTong,0,25x25,1
1521,2169,redundant,wilderness,warehouse_03,xcpv_Dawsons_Kingdom_TheGamerMama,3,60x60,1
1531,2038,junk,wilderness,lot_industrial_20,xcpv_Cabin_01_ZZTong,1,25x25,1
1536,2237,junk,wilderness,lot_industrial_19,xcpv_Hestias_Hot_Spring_FNS,0,25x25,1
1542,-2956,junk,commercial,remnant_waste_16,xcpv_Apartments_JSDoctor,3,60x60,1
1556,2036,junk,wilderness,lot_industrial_09,xcpv_Field_Coffee_01_ZZTong,0,25x25,1
1564,1630,junk,wilderness,wilderness_filler_06,xcpv_Farm_Barn_Oscerc,1,25x25,1
1573,-2191,junk,wilderness,wilderness_filler_16,xcpv_Oil_Pump_WillyBilly,0,25x25,1
1583,2039,junk,wilderness,lot_industrial_07,xcpv_Speleological_Society_01_ZZTong,3,25x25,1
1589,2169,junk,wilderness,lot_industrial_18,xcpv_Rural_Filler_01_ZZTong,0,25x25,1
1597,-2062,junk,wilderness,wilderness_filler_18,xcpv_Paddys_Pumpkin_Patch_FNS,0,25x25,1
1597,882,junk,wilderness,wilderness_filler_01,xcpv_Taylors_Camp_Tdestructinator,1,25x25,1
1608,-1051,junk,gateway,remnant_skyscraper_04,xcpv_Evac_site_01_Weazelsun,2,60x60,1
1681,-166,junk,wilderness,wilderness_filler_21,xcpv_Trailer_03_ZZTong,1,25x25,1
1704,-126,junk,wilderness,wilderness_filler_08,xcpv_Trailer_04_ZZTong,1,25x25,1
1725,-3075,junk,wilderness,wilderness_filler_14,xcpv_Mine_Dest_Zyncosa,1,25x25,1
1725,1810,junk,wilderness,remnant_skyscraper_05,xcpv_Ancient_Tomb_Bigstep70,2,60x60,1
1738,985,junk,wilderness,wilderness_filler_15,xcpv_Forest_1_Killerbunny,1,25x25,1
1755,1429,junk,downtown,remnant_downtown_filler_14,xcpv_Fun_House_TheGamerMama,2,25x25,1
1757,1330,junk,downtown,remnant_downtown_filler_17,xcpv_GunShop_Kendo_VoltraLux,2,25x25,1
1770,1371,junk,downtown,remnant_downtown_strip_03,xcpv_Mini_Mall_Spider,1,42x42,1
1780,-2884,junk,wilderness,wilderness_filler_15,xcpv_Mine_Zyncosa,2,25x25,1
1788,-1222,junk,wilderness,remnant_oldwest_05,xcpv_Bunker_NLBlackEagle,1,25x25,1
1789,-1197,junk,wilderness,remnant_oldwest_09,xcpv_Cabin_01_Stallionsden,1,25x25,1
1792,1429,junk,downtown,remnant_downtown_filler_18,xcpv_Gym_Theodryck,1,25x25,1
1793,-1172,junk,wilderness,remnant_oldwest_07,xcpv_Burial_Shrine_Snake0567,2,25x25,1
1797,1305,junk,downtown,remnant_downtown_filler_20,xcpv_Gaming_Den_Mute,2,25x25,1
1797,1330,junk,downtown,remnant_downtown_filler_15,xcpv_Imhoteps_Kebap_Shema,1,25x25,1
1817,1429,junk,downtown,remnant_downtown_filler_16,xcpv_Info_Center_LuckyStar,1,25x25,1
1825,-1175,junk,wilderness,remnant_oldwest_06,xcpv_Burrows_Nauti_Angel,1,25x25,1
1827,-1218,junk,wilderness,remnant_oldwest_04,xcpv_Army_Point_Kopfgeldjaeger,1,25x25,1
1836,1369,junk,downtown,remnant_downtown_strip_05,xcpv_Military_Barracks_Oscerc,4,42x42,1
1843,1429,junk,downtown,remnant_downtown_filler_21,xcpv_Game_Shop_Talladaye,1,25x25,1
1849,1010,junk,wilderness,wilderness_filler_18,xcpv_Fire_Watch_Tower_SciFiFlippa,1,25x25,1
1860,-149,junk,wilderness,remnant_oldwest_04,xcpv_Post_NLBlackEagle,1,25x25,1
1875,-1691,junk,wilderness,wilderness_filler_15,xcpv_Cabin_03_Stallionsden,0,25x25,1
1878,1330,junk,downtown,remnant_downtown_filler_19,xcpv_Key_2_Home_BattlePapi,1,25x25,1
1878,1429,junk,downtown,remnant_downtown_filler_22,xcpv_Garage_01_ZZTong,0,25x25,1
1889,-1268,junk,wilderness,lot_vacant_07,xcpv_Ancient_Apache_Ground_Nauti_Angel,0,25x25,1
1983,2901,redundant,wilderness,utility_refinery_01,xcpv_Crypto_Miner_01_ZZTong,1,42x42,1
1999,2663,junk,wilderness,lot_industrial_17,xcpv_Gas_Station_01_ZZTong,1,25x25,1
1999,2688,junk,wilderness,lot_industrial_18,xcpv_Field_Fish_01_ZZTong,0,25x25,1
2000,2876,junk,wilderness,lot_industrial_09,xcpv_Store_XS_17_ZZTong,2,25x25,1
2002,2534,junk,wilderness,lot_industrial_14,xcpv_Cave_01_Fluffy_Panda,0,25x25,1
2002,2559,junk,wilderness,lot_industrial_01,xcpv_Cave_04_Fluffy_Panda,0,25x25,1
2004,-742,redundant,residential,house_old_victorian_11,xcpv_Manor_House_WereWulfen,2,42x42,1
2026,2960,junk,wilderness,lot_industrial_12,xcpv_Field_Hop_01_ZZTong,0,25x25,1
2029,2471,redundant,wilderness,utility_celltower_01,xcpv_Burrows_Nauti_Angel,1,25x25,1
2049,787,junk,wilderness,wilderness_filler_04,xcpv_House_Shanty_01_Svarii,0,25x25,1
2054,-3141,junk,wilderness,wilderness_filler_05,xcpv_Wilderness_Filler_03_ZZTong,0,25x25,0
2057,-1141,junk,wilderness,lot_vacant_08,xcpv_Rural_Filler_02_ZZTong,0,25x25,1
2079,-382,junk,wilderness,wilderness_filler_03,xcpv_Trailer_01_ZZTong,2,25x25,1
2081,-3256,junk,wilderness,wilderness_filler_20,xcpv_Fire_Watch_Tower_SciFiFlippa,1,25x25,1
2086,-1225,junk,wilderness,wilderness_filler_09,xcpv_Lot_for_Sale_Zeebark,0,25x25,0
2088,2963,junk,wilderness,lot_industrial_19,xcpv_Forest_Camp_Officericee,0,25x25,1
2102,-3151,junk,wilderness,wilderness_filler_21,xcpv_Zmart_Zeebark,1,25x25,1
2106,-2414,junk,wilderness,remnant_oldwest_01,xcpv_Tower_Fluffy_Panda,1,25x25,1
2106,2423,junk,wilderness,lot_industrial_15,xcpv_Cabin_04_Stallionsden,1,25x25,1
2106,2448,junk,wilderness,lot_industrial_16,xcpv_Rural_Filler_05_ZZTong,0,25x25,1
2109,-2449,junk,wilderness,wilderness_filler_03,xcpv_Shack_TallmanBrad,0,25x25,1
2125,954,junk,wilderness,remnant_downtown_strip_18,xcpv_Army_Bunker_TwistedViking,3,42x42,1
2126,2965,junk,wilderness,wilderness_filler_21,xcpv_Cabin_03_Stallionsden,0,25x25,1
2141,924,junk,wilderness,remnant_coffee_shop_02,xcpv_Mine_Dest_Zyncosa,1,25x25,1
2148,-1010,junk,wilderness,remnant_oldwest_04,xcpv_Military_Supply_Stash_Viper7,0,25x25,1
2160,652,junk,wilderness,wilderness_filler_06,xcpv_Field_Potato_01_ZZTong,0,25x25,1
2178,2505,junk,industrial,lot_industrial_09,xcpv_LittleAsia_Sword_Master_Magoli,0,25x25,1
2178,2778,junk,industrial,lot_industrial_06,xcpv_LittleAsia_Living_House_sm_Magoli,1,25x25,1
2190,-3073,junk,wilderness,wilderness_filler_10,xcpv_Watch_Tower_1_Fleshus,2,25x25,1
2191,572,junk,wilderness,wilderness_filler_21,xcpv_Tank_Mackenziix,0,25x25,1
2193,3012,junk,wilderness,lot_industrial_04,xcpv_Cave_02_Fluffy_Panda,0,25x25,1
2193,3037,junk,wilderness,lot_industrial_03,xcpv_Cave_06_Fluffy_Panda,0,25x25,1
2195,-75,redundant,wilderness,park_01,xcpv_Cave_02_ZZTong,1,42x42,1
2195,2962,junk,wilderness,lot_industrial_11,xcpv_Cabin_02_ZZTong,2,25x25,1
2204,2505,redundant,industrial,junkyard_01,xcpv_Mile_End_Prison_Zeebark,3,60x60,1
2204,2886,junk,industrial,lot_industrial_08,xcpv_LittleAsia_Rickshaw_Stand_Komotipanda,0,25x25,1
2205,2655,junk,industrial,lot_industrial_16,xcpv_Store_XS_14_ZZTong,3,25x25,1
2214,2598,junk,industrial,remnant_waste_06,xcpv_Cantine_Limodor,1,42x42,1
2218,3012,junk,wilderness,lot_industrial_06,xcpv_Cave_07_Fluffy_Panda,0,25x25,1
2218,3037,junk,wilderness,lot_industrial_05,xcpv_Cave_05_Fluffy_Panda,0,25x25,1
2226,2690,junk,industrial,remnant_industrial_large_02,xcpv_Apartment_Store_Zyncosa,4,100x100,1
2232,2360,junk,wilderness,wilderness_filler_08,xcpv_Field_Cotton_01_ZZTong,0,25x25,1
2239,2884,redundant,industrial,parking_lot_01,xcpv_Store_Bank_Deverezieaux,3,42x42,1
2246,430,junk,wilderness,wilderness_filler_13,xcpv_Field_Mushroom_01_ZZTong,0,25x25,1
2258,2805,junk,industrial,lot_industrial_05,xcpv_LittleAsia_Restaurant_Valconian,0,25x25,1
2267,2967,junk,wilderness,wilderness_filler_20,xcpv_Field_Aloe_01_ZZTong,0,25x25,1
2288,-1673,junk,wilderness,remnant_oldwest_04,xcpv_Potatofield_Oscerc,0,25x25,0
2291,-188,junk,wilderness,wilderness_filler_17,xcpv_Military_Dumpsite_01_Weazelsun,0,25x25,1
2293,2859,redundant,industrial,lot_vacant_05,xcpv_Small_Fitness_KillerBee,1,42x42,1
2295,2911,redundant,industrial,parking_lot_02,xcpv_Saul_Goodman_InfectedGaming,2,42x42,1
2302,2598,redundant,industrial,remnant_waste_05,xcpv_Church_Sarongas1999_Crazy1,2,42x42,1
2303,-222,junk,downtown,rubble_downtown_filler_05,xcpv_Filler_Park_10_Deverezieaux,0,25x25,0
2304,117,junk,wilderness,wilderness_filler_05,xcpv_Forest_Camp_Officericee,0,25x25,1
2317,1540,junk,wilderness,wilderness_filler_15,xcpv_Site_4_AndyRed,0,25x25,0
2318,1650,junk,wilderness,wilderness_filler_17,xcpv_Zmart_Zeebark,1,25x25,1
2318,1697,junk,wilderness,wilderness_filler_18,xcpv_Wilderness_Filler_03_ZZTong,0,25x25,0
2319,-1330,junk,wilderness,wilderness_filler_18,xcpv_Wilderness_Filler_01_ZZTong,0,25x25,1
2322,3073,junk,wilderness,wilderness_filler_19,xcpv_Military_Dumpsite_01_Weazelsun,0,25x25,1
2324,2815,junk,industrial,lot_industrial_07,xcpv_L4D_Pavilion_CraterCreator,0,25x25,1
2345,2015,junk,wilderness,wilderness_filler_10,xcpv_Small_Hive_FNS,4,25x25,1
2355,1604,junk,downtown,rubble_downtown_filler_04,xcpv_7dtd_Tribute_OctoberFire,0,25x25,1
2355,2725,junk,industrial,lot_industrial_13,xcpv_Store_XS_08_ZZTong,1,25x25,1
2356,-89,junk,downtown,rubble_downtown_filler_24,xcpv_Downtown_Building_Lot_Zeebark,0,25x25,0
2364,1649,junk,downtown,remnant_downtown_filler_29,xcpv_Bad_Wolf_Plaza_TehKarmah,0,25x25,1
2364,1674,junk,downtown,remnant_downtown_filler_30,xcpv_Assgard_Hardware_Battlepapi,1,25x25,1
2365,-3070,junk,wilderness,wilderness_filler_17,xcpv_Small_Bunker_InfectedGaming,2,25x25,1
2365,2659,junk,industrial,lot_industrial_12,xcpv_Store_XS_16_ZZTong,1,25x25,1
2371,2825,redundant,industrial,gas_station_03,xcpv_Station_South_NLBlackEagle,0,42x42,1
2372,1711,junk,downtown,remnant_downtown_strip_12,xcpv_Church_Laz_Man,1,42x42,1
2380,2760,junk,industrial,remnant_waste_08,xcpv_Car_Dealership_New_P1ut0nium,1,42x42,1
2388,2019,junk,wilderness,wilderness_filler_21,xcpv_Oil_Pump_WillyBilly,0,25x25,1
2389,1604,junk,downtown,rubble_downtown_filler_01,xcpv_Appliance_Store_Deverezieaux,3,25x25,1
2389,1641,junk,downtown,rubble_downtown_filler_02,xcpv_Apartment_Spider,2,25x25,1
2389,1666,junk,downtown,remnant_downtown_filler_28,xcpv_Bar_Vittles,1,25x25,1
2396,-72,redundant,downtown,downtown_filler_05,xcpv_Uptown_Filler_07_LuzipherMST,3,25x25,1
2396,2909,redundant,industrial,parking_lot_03,xcpv_Church_NekrusAndro_Malius,1,42x42,1
2401,3049,junk,wilderness,wilderness_filler_09,xcpv_Shack_03_TallManBrad,0,25x25,1
2408,2472,junk,wilderness,lot_industrial_20,xcpv_Cabin_02_Stallionsden,1,25x25,1
2409,2673,junk,industrial,remnant_burnt_05,xcpv_Canucks_Coffee_Nagg_Community,3,42x42,1
2414,1604,junk,downtown,remnant_downtown_filler_27,xcpv_Bike_BB_Zeebark,1,25x25,1
2419,2519,junk,industrial,lot_industrial_15,xcpv_Store_XS_10_ZZTong,2,25x25,1
2420,37,junk,gateway,remnant_skyscraper_02,xcpv_Gas_Station_MRRAYTV,4,60x60,1
2420,2406,junk,wilderness,wilderness_filler_15,xcpv_Farm_House_15_Oscerc,1,25x25,1
2434,2727,redundant,industrial,utility_electric_co_01,xcpv_Shanty_Town_EvilRacc0on,2,42x42,1
2436,2779,junk,industrial,lot_industrial_04,xcpv_Store_XS_12_ZZTong,1,25x25,1
2437,-71,redundant,downtown,downtown_filler_06,xcpv_Zee_Antiques_Zeebark,3,25x25,1
2437,1642,junk,downtown,rubble_downtown_filler_05,xcpv_Apartment_03_Stallionsden,3,25x25,1
2439,1687,junk,downtown,remnant_downtown_filler_26,xcpv_Billboard_OctoberFire,0,25x25,1
2440,1729,junk,downtown,rubble_downtown_filler_03,xcpv_Antenna_BattlePapi,1,25x25,1
2443,2821,junk,industrial,remnant_burnt_06,xcpv_Cafe_LazyTurtle89,2,42x42,1
2459,2570,redundant,industrial,warehouse_05,xcpv_Sheriff_01_ZZTong,3,42x42,1
2459,2622,junk,industrial,lot_industrial_14,xcpv_Supermarket_03_Zyncosa,0,25x25,1
2461,1604,junk,downtown,rubble_downtown_filler_12,xcpv_Blue_Fone_Cafe_Battlepapi,1,25x25,1
2461,2671,redundant,industrial,utility_refinery_01,xcpv_Church_Zyncosa,2,42x42,1
2462,1629,junk,downtown,remnant_downtown_strip_13,xcpv_Apartments_Alice,5,42x42,1
2464,2869,junk,industrial,lot_industrial_10,xcpv_Store_XS_06_ZZTong,2,25x25,1
2467,1404,junk,wilderness,wilderness_filler_14,xcpv_Site_1_AndyRed,0,25x25,1
2473,1728,junk,downtown,rubble_downtown_filler_11,xcpv_Bakery_Shema,1,25x25,1
2479,1687,junk,downtown,remnant_downtown_filler_25,xcpv_Book_Case_Octoberfire,2,25x25,1
2489,2963,junk,wilderness,remnant_waste_15,xcpv_Blood_Falls_Cave_Stample,3,60x60,1
2504,-3028,junk,downtown,remnant_downtown_filler_21,xcpv_Police_Station_01_Weazelsun,1,25x25,1
2504,-2981,junk,downtown,remnant_downtown_filler_24,xcpv_Pop_in_Pills_Zeebark,1,25x25,1
2504,-2922,junk,downtown,remnant_downtown_filler_19,xcpv_Pizza_Time_FNS,0,25x25,1
2504,-154,junk,downtown,remnant_downtown_filler_01,xcpv_Filler_2_Zeebark,0,25x25,1
2504,-113,junk,downtown,remnant_downtown_filler_04,xcpv_Filler_3_Zeebark,0,25x25,1
2504,-4,junk,downtown,remnant_downtown_filler_06,xcpv_Entrance_Sinkhole_FNS,0,25x25,1
2504,1121,junk,wilderness,remnant_coffee_shop_01,xcpv_Mine_Zyncosa,2,25x25,1
2504,1646,junk,downtown,remnant_downtown_filler_17,xcpv_Chippys_Chippy_Zeebark,1,25x25,1
2504,1687,junk,downtown,remnant_downtown_filler_11,xcpv_City_07_Stallionsden,1,25x25,1
2504,1793,junk,downtown,remnant_downtown_filler_20,xcpv_Castle_Chips_Arramus,2,25x25,1
2504,1837,junk,downtown,remnant_downtown_filler_21,xcpv_Carpu_Pond_TehKarmah,0,25x25,0
2504,1862,junk,downtown,rubble_downtown_filler_14,xcpv_Chemical_Lot_TFP,1,25x25,1
2505,-2896,junk,downtown,remnant_downtown_filler_14,xcpv_Park_Bench_InfectedGaming,0,25x25,1
2505,-1096,junk,industrial,remnant_business_01,xcpv_Aquatic_Centre_Zyncosa,3,60x60,1
2505,-946,redundant,industrial,warehouse_02,xcpv_Haulier_lg_Limodor,1,60x60,1
2505,-856,junk,industrial,remnant_waste_15,xcpv_Asylum_Wsiegel,5,60x60,1
2505,-437,redundant,downtown,downtown_filler_30,xcpv_Uptown_Filler_08_LuzipherMST,3,25x25,1
2505,1454,junk,downtown,lot_downtown_filler_01,xcpv_DMV_Satellite_Vittles,1,25x25,1
2507,1346,junk,industrial,remnant_waste_08,xcpv_7DTF_TheStainGaming,2,42x42,1
2510,-45,junk,downtown,remnant_downtown_filler_05,xcpv_Farmers_Market_Vittles,1,25x25,1
2513,2505,redundant,wilderness,warehouse_04,xcpv_Cornfield_Oscerc,0,42x42,0
2514,1499,junk,downtown,rubble_downtown_filler_20,xcpv_Detective_Medusa,1,25x25,1
2515,-1624,junk,wilderness,wilderness_filler_15,xcpv_Ranger_Cabin_Guppycur,0,25x25,1
2518,-1236,redundant,industrial,fire_station_02,xcpv_Plant_Wsiegel,5,42x42,1
2519,-3136,junk,industrial,lot_industrial_14,xcpv_Electricity_Substation_NLBlackEagle,0,25x25,1
2519,1214,junk,industrial,lot_vacant_01,xcpv_Distribution_TheFootpad,1,25x25,1
2520,2555,junk,wilderness,lot_industrial_13,xcpv_Rural_Filler_06_ZZTong,0,25x25,0
2522,1561,junk,downtown,remnant_downtown_strip_15,xcpv_Fastfood_Roosters_VoltraLux,2,42x42,1
2523,-3105,junk,industrial,remnant_burnt_05,xcpv_Art_Gallery_Wsiegel,1,42x42,1
2523,1245,redundant,industrial,warehouse_04,xcpv_Drive_Thru_Bigstep70,1,42x42,1
2524,1311,junk,industrial,lot_industrial_21,xcpv_Electricity_Substation_NLBlackEagle,0,25x25,1
2527,2785,junk,wilderness,wilderness_filler_19,xcpv_Field_Animals_01_ZZTong,0,25x25,1
2529,-3046,junk,downtown,remnant_downtown_strip_03,xcpv_KZTV_01_ZZTong,2,42x42,1
2529,-113,redundant,downtown,parking_garage_01,xcpv_Mozart_Conservatory_Cerberus,3,42x42,1
2529,1629,junk,downtown,remnant_downtown_strip_08,xcpv_Drs_Office_Bostonlondon,1,42x42,1
2529,1687,junk,downtown,remnant_downtown_strip_14,xcpv_Disco_Xan,2,42x42,1
2529,1779,junk,downtown,remnant_downtown_strip_09,xcpv_Dept_TehKarmah,2,42x42,1
2533,2677,junk,wilderness,remnant_business_05,xcpv_Army_4_Zyncosa,2,42x42,1
2534,2614,redundant,wilderness,warehouse_05,xcpv_Crash_Site_Voltralux,1,42x42,1
2539,1491,junk,downtown,rubble_downtown_filler_19,xcpv_Dentist_Vittles,1,25x25,1
2539,1516,junk,downtown,rubble_downtown_filler_21,xcpv_Design_Firm_EvilRacc0on,2,25x25,1
2540,-2896,junk,downtown,remnant_downtown_filler_05,xcpv_Park_Azaroth_Svarii,0,25x25,1
2541,-2956,junk,downtown,remnant_downtown_filler_23,xcpv_Police_Station_Stallionsden,4,25x25,1
2543,-71,junk,downtown,rubble_downtown_filler_16,xcpv_Filler_3_Stallionsden,0,25x25,1
2543,-46,redundant,downtown,downtown_filler_02,xcpv_Uptown_filler_11_LuzipherMST,2,25x25,1
2543,1729,junk,downtown,remnant_downtown_filler_14,xcpv_City_05_Stallionsden,1,25x25,1
2544,-4,junk,downtown,rubble_downtown_filler_17,xcpv_Electrical_Substation_01_ZZTong,0,25x25,1
2546,-196,junk,downtown,rubble_downtown_filler_13,xcpv_Filler_2_Stallionsden,0,25x25,1
2546,1604,junk,downtown,remnant_downtown_filler_15,xcpv_Cinema_Zeebark,2,25x25,1
2546,1754,junk,downtown,remnant_downtown_filler_24,xcpv_Book_Store_ActiniumTiger,0,25x25,1
2547,-371,redundant,downtown,post_office_01,xcpv_They_All_Float_Down_Here_FNS,1,25x25,1
2549,-2931,junk,downtown,remnant_downtown_filler_26,xcpv_Pump_Substation_01_ZZTong,0,25x25,1
2549,1838,junk,downtown,remnant_school_01,xcpv_Eiffel_Tower_About98Penguins,3,60x60,1
2560,1913,redundant,wilderness,house_modern_20,xcpv_Exham_Priory_FNS,4,42x42,1
2564,1414,junk,industrial,lot_industrial_20,xcpv_Gas_Station_Dest_Zyncosa,0,25x25,1
2564,1454,junk,downtown,rubble_downtown_filler_22,xcpv_Donut_Shop_Bigstep70,1,25x25,1
2566,-2956,junk,downtown,remnant_downtown_filler_27,xcpv_Private_School_Vittles,2,25x25,1
2566,-2896,junk,downtown,remnant_downtown_filler_11,xcpv_Oil_Pump_Jack_01_ZZTong,0,25x25,1
2569,79,junk,downtown,rubble_downtown_filler_25,xcpv_Drive_Thru_01_ZZTong,1,25x25,1
2570,-3193,junk,industrial,remnant_burnt_06,xcpv_Apartments_Batman,4,42x42,1
2570,-1393,redundant,industrial,parking_lot_01,xcpv_ReloadTime_Warehouse_TheStainGaming,3,42x42,1
2570,1157,redundant,industrial,warehouse_05,xcpv_Funeral_Home_Wsiegel,1,42x42,1
2573,2082,junk,wilderness,wilderness_filler_20,xcpv_Wilderness_Filler_01_ZZTong,0,25x25,1
2574,-2931,junk,downtown,remnant_downtown_filler_22,xcpv_PoPo_TehKarmah,2,25x25,1
2586,-2797,junk,downtown,remnant_downtown_filler_04,xcpv_Park_Grampt,0,25x25,1
2586,-2772,junk,downtown,remnant_downtown_filler_08,xcpv_Nutz_TehKarmah,1,25x25,1
2586,-373,junk,downtown,rubble_downtown_filler_01,xcpv_Filler_Park_11_Deverezieaux,0,25x25,0
2587,-3046,junk,downtown,remnant_downtown_filler_20,xcpv_Polizei_Mute,2,25x25,1
2587,-3006,junk,downtown,remnant_downtown_filler_25,xcpv_Power_Station_LuckyStar,1,25x25,1
2587,-195,junk,downtown,remnant_downtown_filler_02,xcpv_Filler_Park_10A_Deverezieaux,0,25x25,1
2587,-71,junk,downtown,remnant_downtown_filler_19,xcpv_Filler_4_Stallionsden,0,25x25,1
2587,1605,junk,downtown,rubble_downtown_filler_15,xcpv_Citizens_Advice_Office_Arramus,1,25x25,1
2587,1729,junk,downtown,remnant_downtown_filler_18,xcpv_Chicken_Park_01_Weazelsun,0,25x25,1
2587,1754,junk,downtown,remnant_downtown_filler_22,xcpv_Camera_Shop_Zeebark,1,25x25,1
2587,1779,junk,downtown,remnant_downtown_strip_11,xcpv_Collapsed_Bldg_BuLLeTZ,0,42x42,1
2589,1119,junk,wilderness,remnant_downtown_filler_07,xcpv_Field_Pumpkin_01_ZZTong,0,25x25,1
2589,1537,junk,downtown,rubble_downtown_filler_18,xcpv_Cyber_Cafe_Vittles,1,25x25,1
2591,-2896,junk,downtown,remnant_downtown_filler_12,xcpv_Optometrists_Vittles,1,25x25,1
2591,1321,junk,industrial,remnant_waste_06,xcpv_7_Dogs_KillerBee,1,42x42,1
2593,-1156,redundant,industrial,junkyard_01,xcpv_Guns_Store_ChickenRH,5,60x60,1
2594,17,junk,downtown,remnant_downtown_filler_07,xcpv_Eco_Apartments_Voltralux,3,25x25,1
2594,42,junk,downtown,remnant_downtown_filler_23,xcpv_Estate_Agent_Medusa,1,25x25,1
2594,79,junk,downtown,remnant_downtown_filler_09,xcpv_Fast_Food_Vittles,1,25x25,1
2595,-1309,junk,industrial,remnant_waste_08,xcpv_Alamo_Sarongas1999_Crazy1,2,42x42,1
2595,1241,redundant,industrial,utility_refinery_01,xcpv_Gun_Mechanic_Baziez,5,42x42,1
2596,-2855,junk,downtown,remnant_business_04,xcpv_KZMB_Radio_01_ZZTong,3,42x42,1
2598,-1086,redundant,industrial,industrial_business_08,xcpv_Pokemon_Gym_Mute,1,42x42,1
2598,-998,redundant,industrial,warehouse_08,xcpv_Quick_Cabs_Voltralux,2,42x42,1
2598,-936,redundant,industrial,warehouse_07,xcpv_Science_Lab_kinklade,3,42x42,1
2598,-848,redundant,industrial,warehouse_04,xcpv_Space_X_Turpin,2,42x42,1
2598,-786,redundant,industrial,parking_lot_02,xcpv_TFP_Pawn_Stallionsden,3,42x42,1
2611,1877,junk,downtown,remnant_downtown_filler_23,xcpv_Bookstore_Kayido,1,25x25,1
2612,-71,junk,downtown,remnant_downtown_filler_20,xcpv_Filler_Deverezieaux,4,25x25,1
2612,1479,junk,downtown,remnant_downtown_strip_04,xcpv_Fire_House_Warsaken,1,42x42,1
2612,1729,junk,downtown,remnant_downtown_filler_16,xcpv_Church_Zeebark,1,25x25,1
2615,546,junk,wilderness,wilderness_filler_17,xcpv_L4D_Tower_CraterCreator,0,25x25,1
2619,9,junk,downtown,rubble_downtown_filler_14,xcpv_Fanz_Duplex_Zeebark,2,25x25,1
2619,34,redundant,downtown,downtown_filler_01,xcpv_Valentine_Gift_Shop_Libby,1,25x25,1
2621,2085,junk,wilderness,wilderness_filler_19,xcpv_Wilderness_Filler_02_ZZTong,0,25x25,1
2622,-3176,junk,industrial,lot_industrial_15,xcpv_Distribution_TheFootpad,1,25x25,1
2622,1174,junk,industrial,lot_vacant_02,xcpv_Cell_Tower_LuckyStar,1,25x25,1
2626,-2797,junk,downtown,remnant_downtown_filler_06,xcpv_Olive_Burgr_WillyBilly,0,25x25,1
2626,-423,redundant,downtown,downtown_filler_27,xcpv_Uptown_Filler_10_LuzipherMST,5,25x25,1
2626,-398,junk,downtown,rubble_downtown_filler_12,xcpv_Filler_Sandbox_1_Arramus,0,25x25,0
2626,-373,junk,downtown,rubble_downtown_filler_04,xcpv_Filler_Park_11A_Deverezieaux,0,25x25,1
2627,-178,junk,downtown,remnant_downtown_filler_21,xcpv_Filler_1_Stallionsden,0,25x25,1
2627,1622,junk,downtown,remnant_downtown_filler_12,xcpv_City_06_Stallionsden,1,25x25,1
2628,-3040,junk,downtown,remnant_downtown_filler_29,xcpv_ProTech_Cafe_TheStainGaming,2,25x25,1
2628,-2896,junk,downtown,remnant_downtown_filler_09,xcpv_Observatory_NLBlackEagle,1,25x25,1
2628,79,redundant,downtown,downtown_filler_03,xcpv_Uptown_Filler_09_LuzipherMST,2,25x25,1
2628,1837,junk,downtown,rubble_downtown_filler_13,xcpv_Camping_Shop_Zeebark,1,25x25,1
2629,-3007,junk,downtown,remnant_downtown_filler_28,xcpv_Prepper_Petes_Lunitar,2,25x25,1
2629,1537,redundant,downtown,post_office_01,xcpv_Hot_Spot_Shema,2,25x25,1
2629,1796,junk,downtown,remnant_downtown_filler_19,xcpv_Charity_Bar_Duplex_Zeebark,2,25x25,1
2641,241,junk,wilderness,wilderness_filler_15,xcpv_TFP_Ranger_Station_01_ZZTong,1,25x25,1
2646,419,junk,wilderness,remnant_burnt_02,xcpv_Army_D_2_Zyncosa,5,42x42,1
2648,284,junk,wilderness,wilderness_filler_20,xcpv_Studio_01_ZZTong,0,25x25,1
2650,402,junk,wilderness,wilderness_filler_21,xcpv_Mass_Grave_01_ZZTong,0,25x25,1
2654,-2963,redundant,downtown,downtown_filler_31,xcpv_Chemical_Lot_TFP,1,25x25,1
2654,-2707,junk,downtown,remnant_downtown_filler_17,xcpv_Pet_Store_Zeebark,1,25x25,1
2654,-2663,junk,downtown,remnant_downtown_filler_15,xcpv_Park_ShadowEnvy,0,25x25,1
